time,poa_global,poa_direct,poa_diffuse,temp_air,wind_speed
2020-04-02 17:30:00,1084.68,928.7,155.97,12.44,4.0
2020-04-02 18:30:00,1020.38,841.78,178.58999999999997,13.23,3.72
2020-04-02 19:30:00,944.51,804.51,140.01,14.09,3.59
2020-04-02 20:30:00,736.12,596.78,139.34,14.51,3.45
2020-04-02 21:30:00,520.5,420.1,100.39,14.62,3.31
2020-04-02 22:30:00,257.49,189.75,67.74000000000001,14.42,3.03
2020-04-02 23:30:00,27.68,13.71,13.969999999999999,13.59,1.79
2020-04-03 00:30:00,0.0,0.0,0.0,12.11,1.72
2020-04-03 01:30:00,0.0,0.0,0.0,9.68,2.07
2020-04-03 02:30:00,0.0,0.0,0.0,7.67,2.21
2020-04-03 03:30:00,0.0,0.0,0.0,6.13,2.21
2020-04-03 04:30:00,0.0,0.0,0.0,4.81,2.14
2020-04-03 05:30:00,0.0,0.0,0.0,3.67,2.21
2020-04-03 06:30:00,0.0,0.0,0.0,2.9,2.14
2020-04-03 07:30:00,0.0,0.0,0.0,3.22,2.76
2020-04-03 08:30:00,0.0,0.0,0.0,3.55,3.03
2020-04-03 09:30:00,0.0,0.0,0.0,3.6,3.03
2020-04-03 10:30:00,0.0,0.0,0.0,3.42,2.9
2020-04-03 11:30:00,11.19,0.0,11.19,2.99,2.76
2020-04-03 12:30:00,195.19,136.55,58.64,3.01,2.41
2020-04-03 13:30:00,461.57,367.65,93.91999999999999,5.31,2.21
2020-04-03 14:30:00,710.86,590.67,120.17999999999999,7.53,2.34
2020-04-03 15:30:00,912.74,777.36,135.38,9.39,2.34
2020-04-03 16:30:00,1044.75,899.71,145.04,11.06,2.28
2020-04-03 17:30:00,1094.52,945.95,148.57,12.42,2.21
2020-04-03 18:30:00,1053.76,896.16,157.6,13.41,2.07
2020-04-03 19:30:00,945.94,811.3,134.64,15.01,1.79
2020-04-03 20:30:00,748.77,624.87,123.9,15.63,1.93
2020-04-03 21:30:00,509.5,408.75,100.75,15.98,2.14
2020-04-03 22:30:00,243.75,170.84,72.91,15.68,1.79
2020-04-03 23:30:00,26.59,12.63,13.96,14.02,1.86
2020-04-04 00:30:00,0.0,0.0,0.0,11.22,2.83
2020-04-04 01:30:00,0.0,0.0,0.0,8.76,3.38
2020-04-04 02:30:00,0.0,0.0,0.0,7.32,3.38
2020-04-04 03:30:00,0.0,0.0,0.0,6.39,2.83
2020-04-04 04:30:00,0.0,0.0,0.0,5.72,2.28
2020-04-04 05:30:00,0.0,0.0,0.0,5.14,2.21
2020-04-04 06:30:00,0.0,0.0,0.0,4.65,2.07
2020-04-04 07:30:00,0.0,0.0,0.0,4.39,2.07
2020-04-04 08:30:00,0.0,0.0,0.0,3.94,1.93
2020-04-04 09:30:00,0.0,0.0,0.0,3.51,1.66
2020-04-04 10:30:00,0.0,0.0,0.0,3.4,1.31
2020-04-04 11:30:00,11.23,0.0,11.23,3.65,1.1
2020-04-04 12:30:00,175.99,114.33,61.660000000000004,3.19,1.31
2020-04-04 13:30:00,414.98,300.73,114.25,6.49,1.45
2020-04-04 14:30:00,562.68,390.68,172.0,8.93,1.79
2020-04-04 15:30:00,681.9,463.61,218.29000000000002,10.7,1.93
2020-04-04 16:30:00,784.78,549.76,235.02,12.26,1.72
2020-04-04 17:30:00,509.63,206.3,303.33,13.93,1.79
2020-04-04 18:30:00,777.44,498.77,278.67,14.6,1.52
2020-04-04 19:30:00,582.31,289.93,292.38,16.16,1.31
2020-04-04 20:30:00,386.08,133.15,252.92999999999998,16.57,0.9
2020-04-04 21:30:00,218.78,82.5,136.28,16.4,1.1
2020-04-04 22:30:00,66.32,4.22,62.1,15.35,2.21
2020-04-04 23:30:00,12.1,0.2,11.9,13.64,2.9
2020-04-05 00:30:00,0.0,0.0,0.0,12.15,3.1
2020-04-05 01:30:00,0.0,0.0,0.0,11.05,3.1
2020-04-05 02:30:00,0.0,0.0,0.0,10.28,2.97
2020-04-05 03:30:00,0.0,0.0,0.0,9.62,3.17
2020-04-05 04:30:00,0.0,0.0,0.0,9.05,3.24
2020-04-05 05:30:00,0.0,0.0,0.0,8.55,3.31
2020-04-05 06:30:00,0.0,0.0,0.0,8.1,3.38
2020-04-05 07:30:00,0.0,0.0,0.0,7.14,3.66
2020-04-05 08:30:00,0.0,0.0,0.0,6.78,3.45
2020-04-05 09:30:00,0.0,0.0,0.0,6.55,3.38
2020-04-05 10:30:00,0.0,0.0,0.0,6.36,3.52
2020-04-05 11:30:00,4.95,0.0,4.949999999999999,6.08,3.66
2020-04-05 12:30:00,33.1,0.23,32.87,5.83,3.86
2020-04-05 13:30:00,75.5,0.0,75.5,5.67,3.79
2020-04-05 14:30:00,143.7,15.46,128.24,5.74,3.52
2020-04-05 15:30:00,267.5,47.97,219.54000000000002,6.13,3.31
2020-04-05 16:30:00,416.65,135.7,280.95,6.96,3.1
2020-04-05 17:30:00,498.2,192.18,306.02000000000004,8.07,2.9
2020-04-05 18:30:00,728.28,435.93,292.34000000000003,8.92,2.62
2020-04-05 19:30:00,764.58,539.42,225.16,10.18,2.55
2020-04-05 20:30:00,664.54,467.87,196.68,10.79,2.55
2020-04-05 21:30:00,472.22,332.31,139.91,10.91,2.62
2020-04-05 22:30:00,241.35,157.04,84.31,10.52,2.69
2020-04-05 23:30:00,26.01,11.74,14.26,9.6,2.55
2020-04-06 00:30:00,0.0,0.0,0.0,7.86,2.41
2020-04-06 01:30:00,0.0,0.0,0.0,6.3,2.48
2020-04-06 02:30:00,0.0,0.0,0.0,5.34,2.41
2020-04-06 03:30:00,0.0,0.0,0.0,4.68,2.34
2020-04-06 04:30:00,0.0,0.0,0.0,4.12,2.14
2020-04-06 05:30:00,0.0,0.0,0.0,3.42,1.93
2020-04-06 06:30:00,0.0,0.0,0.0,2.56,1.59
2020-04-06 07:30:00,0.0,0.0,0.0,2.65,1.31
2020-04-06 08:30:00,0.0,0.0,0.0,1.91,1.45
2020-04-06 09:30:00,0.0,0.0,0.0,0.88,1.79
2020-04-06 10:30:00,0.0,0.0,0.0,0.38,1.86
2020-04-06 11:30:00,15.09,0.0,15.100000000000001,0.28,1.79
2020-04-06 12:30:00,196.99,130.11,66.88000000000001,0.82,1.59
2020-04-06 13:30:00,452.81,338.9,113.91,4.69,1.59
2020-04-06 14:30:00,708.38,578.09,130.28,6.5,1.93
2020-04-06 15:30:00,912.43,772.9,139.53,8.16,1.79
2020-04-06 16:30:00,1045.35,900.87,144.48,9.91,2.07
2020-04-06 17:30:00,1059.82,845.82,214.0,11.46,2.41
2020-04-06 18:30:00,892.76,570.98,321.78999999999996,12.62,2.28
2020-04-06 19:30:00,809.94,542.06,267.88,13.63,2.21
2020-04-06 20:30:00,681.06,498.56,182.5,14.11,2.14
2020-04-06 21:30:00,482.25,348.85,133.4,14.21,2.0
2020-04-06 22:30:00,234.94,153.52,81.41,13.91,1.79
2020-04-06 23:30:00,26.78,6.56,20.21,12.56,2.07
2020-04-07 00:30:00,0.0,0.0,0.0,10.37,2.62
2020-04-07 01:30:00,0.0,0.0,0.0,8.45,2.83
2020-04-07 02:30:00,0.0,0.0,0.0,7.55,2.69
2020-04-07 03:30:00,0.0,0.0,0.0,7.33,2.28
2020-04-07 04:30:00,0.0,0.0,0.0,7.31,1.93
2020-04-07 05:30:00,0.0,0.0,0.0,7.26,1.86
2020-04-07 06:30:00,0.0,0.0,0.0,7.38,1.66
2020-04-07 07:30:00,0.0,0.0,0.0,7.35,1.59
2020-04-07 08:30:00,0.0,0.0,0.0,7.35,1.17
2020-04-07 09:30:00,0.0,0.0,0.0,7.44,1.31
2020-04-07 10:30:00,0.0,0.0,0.0,6.58,1.79
2020-04-07 11:30:00,14.01,0.0,14.01,6.48,2.0
2020-04-07 12:30:00,133.73,66.94,66.78999999999999,7.24,2.14
2020-04-07 13:30:00,231.02,123.64,107.38,10.26,2.0
2020-04-07 14:30:00,494.3,344.73,149.57000000000002,12.19,2.07
2020-04-07 15:30:00,583.12,355.83,227.29,14.58,2.28
2020-04-07 16:30:00,331.02,102.64,228.38,16.24,3.38
2020-04-07 17:30:00,199.1,22.12,176.98,16.86,3.45
2020-04-07 18:30:00,632.35,415.34,217.02,17.21,2.34
2020-04-07 19:30:00,612.38,439.14,173.24,19.95,4.55
2020-04-07 20:30:00,541.52,384.61,156.9,20.7,5.17
2020-04-07 21:30:00,331.41,199.01,132.4,21.35,5.31
2020-04-07 22:30:00,143.25,73.03,70.21,21.35,4.69
2020-04-07 23:30:00,24.24,3.52,20.72,20.68,4.0
2020-04-08 00:30:00,0.0,0.0,0.0,19.38,3.52
2020-04-08 01:30:00,0.0,0.0,0.0,18.35,3.79
2020-04-08 02:30:00,0.0,0.0,0.0,17.88,3.79
2020-04-08 03:30:00,0.0,0.0,0.0,16.06,4.28
2020-04-08 04:30:00,0.0,0.0,0.0,15.17,3.38
2020-04-08 05:30:00,0.0,0.0,0.0,14.75,4.07
2020-04-08 06:30:00,0.0,0.0,0.0,14.41,4.41
2020-04-08 07:30:00,0.0,0.0,0.0,14.55,4.07
2020-04-08 08:30:00,0.0,0.0,0.0,14.49,4.0
2020-04-08 09:30:00,0.0,0.0,0.0,14.23,3.79
2020-04-08 10:30:00,0.0,0.0,0.0,13.99,3.59
2020-04-08 11:30:00,12.32,0.0,12.319999999999999,13.64,3.24
2020-04-08 12:30:00,130.35,62.8,67.56,13.15,2.69
2020-04-08 13:30:00,326.38,187.35,139.03,13.62,2.76
2020-04-08 14:30:00,594.85,437.14,157.71,14.34,2.76
2020-04-08 15:30:00,769.32,574.61,194.72,15.44,2.69
2020-04-08 16:30:00,973.27,807.55,165.72,16.69,2.41
2020-04-08 17:30:00,1020.41,829.73,190.68,17.92,1.93
2020-04-08 18:30:00,790.71,600.15,190.56,18.84,1.45
2020-04-08 19:30:00,825.51,667.31,158.2,19.94,2.62
2020-04-08 20:30:00,630.18,470.75,159.44,20.6,3.03
2020-04-08 21:30:00,493.96,387.76,106.19,20.69,2.62
2020-04-08 22:30:00,250.54,181.11,69.43,20.6,1.93
2020-04-08 23:30:00,27.07,5.55,21.52,19.82,1.31
2020-04-09 00:30:00,0.0,0.0,0.0,18.29,1.17
2020-04-09 01:30:00,0.0,0.0,0.0,15.77,1.24
2020-04-09 02:30:00,0.0,0.0,0.0,14.43,2.28
2020-04-09 03:30:00,0.0,0.0,0.0,12.82,5.03
2020-04-09 04:30:00,0.0,0.0,0.0,10.96,6.07
2020-04-09 05:30:00,0.0,0.0,0.0,10.27,4.28
2020-04-09 06:30:00,0.0,0.0,0.0,10.06,2.97
2020-04-09 07:30:00,0.0,0.0,0.0,9.23,3.93
2020-04-09 08:30:00,0.0,0.0,0.0,8.78,4.83
2020-04-09 09:30:00,0.0,0.0,0.0,7.97,5.24
2020-04-09 10:30:00,0.0,0.0,0.0,7.15,6.0
2020-04-09 11:30:00,10.06,0.0,10.069999999999999,6.36,5.86
2020-04-09 12:30:00,145.92,83.62,62.3,5.45,5.1
2020-04-09 13:30:00,386.2,268.81,117.38999999999999,5.78,4.97
2020-04-09 14:30:00,626.35,458.63,167.72,6.86,6.28
2020-04-09 15:30:00,860.07,695.28,164.79,7.6,6.97
2020-04-09 16:30:00,1007.92,826.96,180.95999999999998,8.38,7.17
2020-04-09 17:30:00,1036.14,833.28,202.86,8.92,7.45
2020-04-09 18:30:00,979.3,729.76,249.54000000000002,9.18,8.62
2020-04-09 19:30:00,877.8,646.86,230.95,9.19,9.86
2020-04-09 20:30:00,587.61,361.15,226.45999999999998,8.3,10.9
2020-04-09 21:30:00,319.57,122.5,197.07,7.66,10.14
2020-04-09 22:30:00,195.31,89.27,106.04,6.8,9.38
2020-04-09 23:30:00,32.02,7.4,24.619999999999997,6.05,8.28
2020-04-10 00:30:00,0.0,0.0,0.0,5.31,7.59
2020-04-10 01:30:00,0.0,0.0,0.0,4.43,6.83
2020-04-10 02:30:00,0.0,0.0,0.0,3.71,6.14
2020-04-10 03:30:00,0.0,0.0,0.0,3.2,5.93
2020-04-10 04:30:00,0.0,0.0,0.0,2.75,6.0
2020-04-10 05:30:00,0.0,0.0,0.0,2.45,6.07
2020-04-10 06:30:00,0.0,0.0,0.0,2.22,5.66
2020-04-10 07:30:00,0.0,0.0,0.0,1.92,6.07
2020-04-10 08:30:00,0.0,0.0,0.0,1.69,5.66
2020-04-10 09:30:00,0.0,0.0,0.0,1.44,5.86
2020-04-10 10:30:00,0.0,0.0,0.0,1.08,5.93
2020-04-10 11:30:00,17.03,0.0,17.03,0.72,5.72
2020-04-10 12:30:00,209.68,147.02,62.67,0.86,5.79
2020-04-10 13:30:00,474.77,378.9,95.87,1.83,7.17
2020-04-10 14:30:00,618.63,429.94,188.69,3.34,8.62
2020-04-10 15:30:00,738.66,427.37,311.3,4.44,8.28
2020-04-10 16:30:00,604.15,220.23,383.91999999999996,5.62,7.93
2020-04-10 17:30:00,542.19,139.85,402.34000000000003,6.27,7.38
2020-04-10 18:30:00,550.28,229.08,321.2,6.66,7.17
2020-04-10 19:30:00,448.45,194.32,254.14,7.4,6.55
2020-04-10 20:30:00,338.51,96.72,241.79999999999998,7.27,6.34
2020-04-10 21:30:00,259.94,99.04,160.89,7.14,6.34
2020-04-10 22:30:00,192.3,79.66,112.63,6.74,6.34
2020-04-10 23:30:00,33.99,5.91,28.08,6.22,6.07
2020-04-11 00:30:00,0.0,0.0,0.0,5.23,5.1
2020-04-11 01:30:00,0.0,0.0,0.0,4.07,4.69
2020-04-11 02:30:00,0.0,0.0,0.0,3.31,4.28
2020-04-11 03:30:00,0.0,0.0,0.0,2.84,3.52
2020-04-11 04:30:00,0.0,0.0,0.0,2.58,2.9
2020-04-11 05:30:00,0.0,0.0,0.0,2.15,2.69
2020-04-11 06:30:00,0.0,0.0,0.0,1.91,2.62
2020-04-11 07:30:00,0.0,0.0,0.0,1.46,2.28
2020-04-11 08:30:00,0.0,0.0,0.0,0.91,2.21
2020-04-11 09:30:00,0.0,0.0,0.0,0.44,2.14
2020-04-11 10:30:00,0.0,0.0,0.0,-0.07,2.28
2020-04-11 11:30:00,17.03,0.0,17.03,-0.45,2.28
2020-04-11 12:30:00,205.04,141.64,63.4,0.19,1.93
2020-04-11 13:30:00,404.89,244.34,160.55,3.22,2.28
2020-04-11 14:30:00,600.84,365.85,234.98000000000002,5.57,2.9
2020-04-11 15:30:00,712.87,390.54,322.34,7.57,3.45
2020-04-11 16:30:00,772.42,428.91,343.51000000000005,9.25,3.93
2020-04-11 17:30:00,857.16,542.7,314.47,10.41,4.14
2020-04-11 18:30:00,769.9,515.34,254.56,11.72,4.55
2020-04-11 19:30:00,463.58,156.15,307.43,12.83,5.31
2020-04-11 20:30:00,409.42,198.3,211.12,12.9,5.1
2020-04-11 21:30:00,227.25,75.79,151.46,13.13,4.97
2020-04-11 22:30:00,120.41,24.95,95.46,13.1,3.59
2020-04-11 23:30:00,33.67,3.13,30.54,12.85,1.86
2020-04-12 00:30:00,0.0,0.0,0.0,11.52,2.69
2020-04-12 01:30:00,0.0,0.0,0.0,10.17,3.59
2020-04-12 02:30:00,0.0,0.0,0.0,10.08,4.41
2020-04-12 03:30:00,0.0,0.0,0.0,10.0,4.83
2020-04-12 04:30:00,0.0,0.0,0.0,9.92,4.48
2020-04-12 05:30:00,0.0,0.0,0.0,9.55,3.72
2020-04-12 06:30:00,0.0,0.0,0.0,9.26,3.79
2020-04-12 07:30:00,0.0,0.0,0.0,8.6,5.72
2020-04-12 08:30:00,0.0,0.0,0.0,7.13,3.59
2020-04-12 09:30:00,0.0,0.0,0.0,6.4,2.07
2020-04-12 10:30:00,0.0,0.0,0.0,6.04,2.69
2020-04-12 11:30:00,12.2,0.0,12.19,6.38,3.03
2020-04-12 12:30:00,58.55,1.59,56.96,7.02,3.03
2020-04-12 13:30:00,141.47,13.38,128.09,8.09,2.76
2020-04-12 14:30:00,412.17,173.07,239.1,9.71,3.17
2020-04-12 15:30:00,544.97,262.09,282.89000000000004,12.05,3.72
2020-04-12 16:30:00,620.2,288.52,331.69,13.98,3.72
2020-04-12 17:30:00,580.75,257.73,323.01,15.62,3.93
2020-04-12 18:30:00,488.86,186.0,302.86,16.52,4.07
2020-04-12 19:30:00,439.74,175.33,264.40999999999997,17.51,5.59
2020-04-12 20:30:00,345.91,101.72,244.19,18.02,6.21
2020-04-12 21:30:00,162.0,9.58,152.42,17.84,5.66
2020-04-12 22:30:00,84.68,1.66,83.03,17.2,4.41
2020-04-12 23:30:00,23.05,0.05,23.0,16.48,4.28
2020-04-13 00:30:00,0.0,0.0,0.0,15.38,4.9
2020-04-13 01:30:00,0.0,0.0,0.0,13.87,5.24
2020-04-13 02:30:00,0.0,0.0,0.0,12.54,4.41
2020-04-13 03:30:00,0.0,0.0,0.0,11.73,4.07
2020-04-13 04:30:00,0.0,0.0,0.0,11.47,2.83
2020-04-13 05:30:00,0.0,0.0,0.0,11.24,2.34
2020-04-13 06:30:00,0.0,0.0,0.0,10.97,2.28
2020-04-13 07:30:00,0.0,0.0,0.0,11.51,1.66
2020-04-13 08:30:00,0.0,0.0,0.0,11.87,2.69
2020-04-13 09:30:00,0.0,0.0,0.0,12.08,3.24
2020-04-13 10:30:00,0.0,0.0,0.0,12.11,3.86
2020-04-13 11:30:00,10.83,0.0,10.82,12.01,4.48
2020-04-13 12:30:00,41.57,0.44,41.13,12.06,4.83
2020-04-13 13:30:00,73.11,0.81,72.3,12.38,5.93
2020-04-13 14:30:00,92.25,0.11,92.13,10.11,8.07
2020-04-13 15:30:00,441.33,214.45,226.87,5.92,8.62
2020-04-13 16:30:00,635.34,248.91,386.43,6.75,10.07
2020-04-13 17:30:00,638.59,303.05,335.53999999999996,6.71,10.97
2020-04-13 18:30:00,323.0,31.18,291.82,6.72,10.69
2020-04-13 19:30:00,384.19,94.63,289.56,6.38,9.72
2020-04-13 20:30:00,378.47,127.04,251.43,6.75,9.1
2020-04-13 21:30:00,276.1,79.03,197.08,6.82,8.97
2020-04-13 22:30:00,105.08,8.07,97.01,6.51,8.21
2020-04-13 23:30:00,27.47,0.53,26.93,5.93,7.72
2020-04-14 00:30:00,0.0,0.0,0.0,5.43,6.9
2020-04-14 01:30:00,0.0,0.0,0.0,5.02,6.55
2020-04-14 02:30:00,0.0,0.0,0.0,4.63,6.62
2020-04-14 03:30:00,0.0,0.0,0.0,4.17,4.9
2020-04-14 04:30:00,0.0,0.0,0.0,3.43,4.0
2020-04-14 05:30:00,0.0,0.0,0.0,2.55,2.97
2020-04-14 06:30:00,0.0,0.0,0.0,1.74,2.9
2020-04-14 07:30:00,0.0,0.0,0.0,1.35,3.1
2020-04-14 08:30:00,0.0,0.0,0.0,0.83,2.9
2020-04-14 09:30:00,0.0,0.0,0.0,0.27,3.03
2020-04-14 10:30:00,0.0,0.0,0.0,-0.17,3.03
2020-04-14 11:30:00,23.55,0.0,23.55,-0.57,2.97
2020-04-14 12:30:00,201.75,108.72,93.03,0.1,3.1
2020-04-14 13:30:00,401.54,218.59,182.95,1.86,4.0
2020-04-14 14:30:00,528.36,238.21,290.15,3.33,5.1
2020-04-14 15:30:00,636.07,262.55,373.52,4.12,6.55
2020-04-14 16:30:00,773.49,389.01,384.49,4.71,7.03
2020-04-14 17:30:00,924.54,544.54,380.01,5.28,7.24
2020-04-14 18:30:00,675.49,281.65,393.84000000000003,6.0,7.38
2020-04-14 19:30:00,558.25,223.39,334.86,5.94,7.38
2020-04-14 20:30:00,394.22,115.16,279.06,5.75,7.52
2020-04-14 21:30:00,323.42,116.85,206.57999999999998,5.28,7.38
2020-04-14 22:30:00,183.24,72.74,110.5,4.69,7.1
2020-04-14 23:30:00,36.96,3.81,33.15,4.02,6.0
2020-04-15 00:30:00,0.0,0.0,0.0,3.18,4.21
2020-04-15 01:30:00,0.0,0.0,0.0,2.18,3.66
2020-04-15 02:30:00,0.0,0.0,0.0,1.41,3.31
2020-04-15 03:30:00,0.0,0.0,0.0,0.71,2.76
2020-04-15 04:30:00,0.0,0.0,0.0,0.12,2.34
2020-04-15 05:30:00,0.0,0.0,0.0,-0.46,2.41
2020-04-15 06:30:00,0.0,0.0,0.0,-1.01,2.48
2020-04-15 07:30:00,0.0,0.0,0.0,-1.52,2.62
2020-04-15 08:30:00,0.0,0.0,0.0,-1.86,2.76
2020-04-15 09:30:00,0.0,0.0,0.0,-2.13,2.9
2020-04-15 10:30:00,0.0,0.0,0.0,-2.34,2.83
2020-04-15 11:30:00,21.17,0.0,21.169999999999998,-2.56,2.76
2020-04-15 12:30:00,220.01,158.12,61.88,-1.69,2.48
2020-04-15 13:30:00,481.92,378.98,102.95,0.56,2.48
2020-04-15 14:30:00,585.07,351.87,233.2,2.77,2.28
2020-04-15 15:30:00,498.33,137.4,360.93,4.0,2.07
2020-04-15 16:30:00,275.48,6.67,268.81,4.43,2.9
2020-04-15 17:30:00,337.37,28.9,308.46,3.95,3.17
2020-04-15 18:30:00,339.06,70.87,268.19,3.96,4.76
2020-04-15 19:30:00,565.68,287.12,278.56,3.53,5.66
2020-04-15 20:30:00,602.19,372.16,230.03,4.4,5.66
2020-04-15 21:30:00,478.54,358.31,120.23,4.57,5.66
2020-04-15 22:30:00,234.33,146.12,88.21,4.54,5.45
2020-04-15 23:30:00,29.55,4.41,25.14,3.85,5.17
2020-04-16 00:30:00,0.0,0.0,0.0,2.99,4.28
2020-04-16 01:30:00,0.0,0.0,0.0,1.71,4.48
2020-04-16 02:30:00,0.0,0.0,0.0,0.58,4.83
2020-04-16 03:30:00,0.0,0.0,0.0,-0.35,4.55
2020-04-16 04:30:00,0.0,0.0,0.0,-1.14,4.0
2020-04-16 05:30:00,0.0,0.0,0.0,-1.83,3.79
2020-04-16 06:30:00,0.0,0.0,0.0,-2.38,3.52
2020-04-16 07:30:00,0.0,0.0,0.0,-2.69,3.24
2020-04-16 08:30:00,0.0,0.0,0.0,-3.02,3.03
2020-04-16 09:30:00,0.0,0.0,0.0,-3.21,2.76
2020-04-16 10:30:00,0.0,0.0,0.0,-3.41,2.62
2020-04-16 11:30:00,23.91,0.0,23.91,-3.52,2.55
2020-04-16 12:30:00,216.44,143.36,73.08,-2.55,2.41
2020-04-16 13:30:00,478.94,369.91,109.03,-0.4,2.9
2020-04-16 14:30:00,625.15,428.94,196.21,1.14,4.07
2020-04-16 15:30:00,782.88,530.64,252.24,2.37,5.66
2020-04-16 16:30:00,770.83,394.46,376.35999999999996,3.72,6.48
2020-04-16 17:30:00,628.59,220.87,407.71000000000004,4.68,7.03
2020-04-16 18:30:00,628.15,229.89,398.26,4.93,7.17
2020-04-16 19:30:00,625.93,277.85,348.08,5.51,6.9
2020-04-16 20:30:00,576.35,286.83,289.51,5.85,6.76
2020-04-16 21:30:00,409.25,204.12,205.13,6.12,6.48
2020-04-16 22:30:00,211.93,86.7,125.23,6.02,6.21
2020-04-16 23:30:00,32.03,3.75,28.29,5.52,4.97
2020-04-17 00:30:00,0.0,0.0,0.0,4.24,4.21
2020-04-17 01:30:00,0.0,0.0,0.0,3.22,3.66
2020-04-17 02:30:00,0.0,0.0,0.0,2.51,3.03
2020-04-17 03:30:00,0.0,0.0,0.0,1.93,2.28
2020-04-17 04:30:00,0.0,0.0,0.0,1.53,2.14
2020-04-17 05:30:00,0.0,0.0,0.0,1.06,1.52
2020-04-17 06:30:00,0.0,0.0,0.0,0.73,1.1
2020-04-17 07:30:00,0.0,0.0,0.0,0.29,1.31
2020-04-17 08:30:00,0.0,0.0,0.0,0.03,1.59
2020-04-17 09:30:00,0.0,0.0,0.0,0.64,2.07
2020-04-17 10:30:00,0.0,0.0,0.0,1.06,2.28
2020-04-17 11:30:00,13.28,0.0,13.280000000000001,1.31,2.34
2020-04-17 12:30:00,34.22,0.0,34.230000000000004,1.46,2.48
2020-04-17 13:30:00,67.17,0.0,67.17,1.49,2.76
2020-04-17 14:30:00,104.23,0.05,104.16999999999999,1.34,3.31
2020-04-17 15:30:00,144.5,0.22,144.28,1.24,3.59
2020-04-17 16:30:00,201.44,2.48,198.96,1.57,4.34
2020-04-17 17:30:00,197.84,11.01,186.82999999999998,2.03,4.69
2020-04-17 18:30:00,150.11,0.4,149.72,2.19,4.83
2020-04-17 19:30:00,158.1,3.61,154.49,1.51,4.83
2020-04-17 20:30:00,120.29,0.43,119.86,1.63,4.34
2020-04-17 21:30:00,85.5,0.64,84.86,2.09,3.79
2020-04-17 22:30:00,60.68,0.0,60.690000000000005,2.14,3.59
2020-04-17 23:30:00,30.7,0.22,30.47,2.25,3.38
2020-04-18 00:30:00,0.0,0.0,0.0,2.25,2.76
2020-04-18 01:30:00,0.0,0.0,0.0,1.89,2.76
2020-04-18 02:30:00,0.0,0.0,0.0,1.83,2.97
2020-04-18 03:30:00,0.0,0.0,0.0,1.71,2.97
2020-04-18 04:30:00,0.0,0.0,0.0,1.49,2.48
2020-04-18 05:30:00,0.0,0.0,0.0,0.7,2.55
2020-04-18 06:30:00,0.0,0.0,0.0,0.25,2.62
2020-04-18 07:30:00,0.0,0.0,0.0,-0.12,2.62
2020-04-18 08:30:00,0.0,0.0,0.0,-0.6,2.69
2020-04-18 09:30:00,0.0,0.0,0.0,-1.05,2.83
2020-04-18 10:30:00,0.0,0.0,0.0,-1.45,2.9
2020-04-18 11:30:00,25.48,0.0,25.48,-1.73,2.9
2020-04-18 12:30:00,221.44,153.49,67.95,-0.81,2.69
2020-04-18 13:30:00,478.23,376.33,101.9,1.38,3.17
2020-04-18 14:30:00,720.61,593.47,127.14,3.34,3.72
2020-04-18 15:30:00,913.78,770.79,142.99,5.22,4.28
2020-04-18 16:30:00,1009.73,846.88,162.85999999999999,7.93,4.9
2020-04-18 17:30:00,847.16,508.38,338.78000000000003,9.51,6.28
2020-04-18 18:30:00,615.44,251.13,364.29999999999995,10.19,6.62
2020-04-18 19:30:00,673.32,362.5,310.83,10.29,6.48
2020-04-18 20:30:00,460.45,217.58,242.88000000000002,10.78,6.48
2020-04-18 21:30:00,341.73,159.55,182.18,10.89,6.41
2020-04-18 22:30:00,142.81,22.04,120.78,10.83,6.07
2020-04-18 23:30:00,38.98,0.56,38.42,10.41,5.1
2020-04-19 00:30:00,0.0,0.0,0.0,9.59,4.69
2020-04-19 01:30:00,0.0,0.0,0.0,8.33,4.76
2020-04-19 02:30:00,0.0,0.0,0.0,7.56,5.24
2020-04-19 03:30:00,0.0,0.0,0.0,7.14,5.72
2020-04-19 04:30:00,0.0,0.0,0.0,6.78,5.79
2020-04-19 05:30:00,0.0,0.0,0.0,6.37,5.72
2020-04-19 06:30:00,0.0,0.0,0.0,6.01,5.93
2020-04-19 07:30:00,0.0,0.0,0.0,6.03,5.86
2020-04-19 08:30:00,0.0,0.0,0.0,5.73,5.66
2020-04-19 09:30:00,0.0,0.0,0.0,5.43,5.66
2020-04-19 10:30:00,0.0,0.0,0.0,5.29,5.79
2020-04-19 11:30:00,25.24,0.0,25.240000000000002,5.27,5.93
2020-04-19 12:30:00,211.25,135.99,75.26,6.1,5.93
2020-04-19 13:30:00,427.78,276.68,151.1,7.83,5.66
2020-04-19 14:30:00,562.41,299.72,262.69,9.77,6.41
2020-04-19 15:30:00,671.39,347.91,323.49,11.42,6.48
2020-04-19 16:30:00,657.92,290.44,367.47999999999996,12.69,6.34
2020-04-19 17:30:00,693.95,306.52,387.42,13.51,5.79
2020-04-19 18:30:00,717.68,353.97,363.71000000000004,14.3,5.45
2020-04-19 19:30:00,513.56,226.13,287.42,15.99,5.86
2020-04-19 20:30:00,392.97,189.39,203.58,15.8,5.59
2020-04-19 21:30:00,368.59,234.67,133.92,15.38,5.17
2020-04-19 22:30:00,229.74,157.16,72.58,15.03,4.69
2020-04-19 23:30:00,29.45,1.84,27.610000000000003,14.19,3.79
2020-04-20 00:30:00,0.0,0.0,0.0,12.02,3.17
