,temp_air,ghi,dni,dhi,wind_speed
2021-09-26 07:00:00,12.64,0.0,-0.0,0.0,2.83
2021-09-26 08:00:00,12.46,0.0,-0.0,0.0,3.24
2021-09-26 09:00:00,12.17,0.0,-0.0,0.0,3.31
2021-09-26 10:00:00,11.97,0.0,-0.0,0.0,3.24
2021-09-26 11:00:00,11.53,0.0,-0.0,0.0,3.03
2021-09-26 12:00:00,11.28,112.85,619.03,51.05,3.1
2021-09-26 13:00:00,11.67,256.4,576.88,90.8,3.86
2021-09-26 14:00:00,12.57,317.95,419.23,127.7,3.72
2021-09-26 15:00:00,13.41,452.25,482.82,168.0,3.38
2021-09-26 16:00:00,14.36,453.8,237.47,291.7,2.83
2021-09-26 17:00:00,14.91,408.7,163.02,289.85,2.69
2021-09-26 18:00:00,15.24,328.4,75.46,273.7,2.76
2021-09-26 19:00:00,14.61,270.6,73.61,221.25,2.97
2021-09-26 20:00:00,14.71,183.0,30.21,165.8,3.17
2021-09-26 21:00:00,14.6,110.55,20.88,101.6,3.31
2021-09-26 22:00:00,14.51,55.35,13.0,52.0,3.31
2021-09-26 23:00:00,14.35,3.35,4.39,3.05,3.24
2021-09-27 00:00:00,14.05,0.0,-0.0,0.0,2.62
2021-09-27 01:00:00,13.81,0.0,-0.0,0.0,2.21
2021-09-27 02:00:00,13.72,0.0,-0.0,0.0,2.28
2021-09-27 03:00:00,13.59,0.0,-0.0,0.0,2.55
2021-09-27 04:00:00,13.52,0.0,-0.0,0.0,2.76
2021-09-27 05:00:00,13.5,0.0,-0.0,0.0,2.83
2021-09-27 06:00:00,13.43,0.0,-0.0,0.0,3.03
2021-09-27 07:00:00,13.26,0.0,-0.0,0.0,2.69
2021-09-27 08:00:00,13.22,0.0,-0.0,0.0,3.1
2021-09-27 09:00:00,13.32,0.0,-0.0,0.0,3.52
2021-09-27 10:00:00,13.24,0.0,-0.0,0.0,3.93
2021-09-27 11:00:00,13.18,0.0,-0.0,0.0,4.21
2021-09-27 12:00:00,13.12,57.3,8.82,56.45,4.21
2021-09-27 13:00:00,13.62,161.25,35.09,151.3,4.41
2021-09-27 14:00:00,14.63,219.35,19.33,210.65,4.62
2021-09-27 15:00:00,15.58,277.0,28.39,260.4,4.83
2021-09-27 16:00:00,16.52,297.35,89.99,236.3,5.03
2021-09-27 17:00:00,17.41,204.25,17.18,191.8,5.17
2021-09-27 18:00:00,17.49,144.4,0.0,144.4,4.69
2021-09-27 19:00:00,15.88,93.65,0.0,93.65,3.93
2021-09-27 20:00:00,15.83,51.95,0.0,51.95,3.52
2021-09-27 21:00:00,15.49,30.45,0.24,30.35,3.59
2021-09-27 22:00:00,14.69,8.15,0.0,8.15,3.59
2021-09-27 23:00:00,14.27,0.35,0.0,0.35,3.59
2021-09-28 00:00:00,13.94,0.0,-0.0,0.0,3.31
2021-09-28 01:00:00,13.75,0.0,-0.0,0.0,3.38
2021-09-28 02:00:00,13.57,0.0,-0.0,0.0,3.52
2021-09-28 03:00:00,13.48,0.0,-0.0,0.0,3.52
2021-09-28 04:00:00,13.44,0.0,-0.0,0.0,3.52
2021-09-28 05:00:00,13.38,0.0,-0.0,0.0,3.52
2021-09-28 06:00:00,13.24,0.0,-0.0,0.0,3.59
2021-09-28 07:00:00,12.15,0.0,-0.0,0.0,4.07
2021-09-28 08:00:00,11.76,0.0,-0.0,0.0,3.93
2021-09-28 09:00:00,11.61,0.0,-0.0,0.0,3.72
2021-09-28 10:00:00,11.49,0.0,-0.0,0.0,4.0
2021-09-28 11:00:00,11.35,0.0,-0.0,0.0,4.21
2021-09-28 12:00:00,11.26,11.5,0.0,11.5,4.28
2021-09-28 13:00:00,11.27,27.3,2.86,26.5,4.28
2021-09-28 14:00:00,11.42,38.0,0.0,38.0,4.14
2021-09-28 15:00:00,11.67,61.55,0.0,61.55,3.79
2021-09-28 16:00:00,12.04,67.9,0.82,67.35,3.79
2021-09-28 17:00:00,12.31,47.1,0.0,47.1,4.14
2021-09-28 18:00:00,12.4,161.75,9.72,154.8,4.48
2021-09-28 19:00:00,12.61,184.5,14.54,174.9,4.97
2021-09-28 20:00:00,13.49,108.9,0.81,108.45,4.9
2021-09-28 21:00:00,13.7,54.8,0.0,54.8,4.41
2021-09-28 22:00:00,13.76,13.15,0.0,13.15,3.1
2021-09-28 23:00:00,13.76,0.95,0.0,0.95,2.21
2021-09-29 00:00:00,13.47,0.0,-0.0,0.0,1.86
2021-09-29 01:00:00,13.35,0.0,-0.0,0.0,2.07
2021-09-29 02:00:00,12.78,0.0,-0.0,0.0,2.34
2021-09-29 03:00:00,11.99,0.0,-0.0,0.0,2.41
2021-09-29 04:00:00,11.63,0.0,-0.0,0.0,2.48
2021-09-29 05:00:00,11.15,0.0,-0.0,0.0,2.55
2021-09-29 06:00:00,10.7,0.0,-0.0,0.0,2.69
2021-09-29 07:00:00,10.25,0.0,-0.0,0.0,2.28
2021-09-29 08:00:00,9.87,0.0,-0.0,0.0,2.07
2021-09-29 09:00:00,9.52,0.0,-0.0,0.0,1.93
2021-09-29 10:00:00,9.23,0.0,-0.0,0.0,1.86
2021-09-29 11:00:00,8.87,0.0,-0.0,0.0,1.72
2021-09-29 12:00:00,8.53,127.85,905.07,46.8,1.45
2021-09-29 13:00:00,10.97,307.2,839.68,75.1,0.9
2021-09-29 14:00:00,13.96,477.45,870.98,91.95,1.24
2021-09-29 15:00:00,16.22,613.65,890.53,100.0,1.72
2021-09-29 16:00:00,17.86,695.3,880.06,105.8,2.0
2021-09-29 17:00:00,19.13,721.4,855.54,109.35,2.07
2021-09-29 18:00:00,20.1,687.25,821.83,103.45,1.93
2021-09-29 19:00:00,20.99,594.0,759.05,96.75,1.93
2021-09-29 20:00:00,21.41,451.7,660.36,86.3,2.0
2021-09-29 21:00:00,21.52,277.8,509.54,67.85,1.86
2021-09-29 22:00:00,21.26,98.35,253.51,37.3,1.79
2021-09-29 23:00:00,20.0,2.5,10.71,1.95,1.93
2021-09-30 00:00:00,18.03,0.0,-0.0,0.0,2.55
2021-09-30 01:00:00,16.64,0.0,-0.0,0.0,2.69
2021-09-30 02:00:00,15.87,0.0,-0.0,0.0,2.76
2021-09-30 03:00:00,15.18,0.0,-0.0,0.0,2.83
2021-09-30 04:00:00,14.53,0.0,-0.0,0.0,2.83
2021-09-30 05:00:00,14.01,0.0,-0.0,0.0,2.9
2021-09-30 06:00:00,13.58,0.0,-0.0,0.0,2.83
2021-09-30 07:00:00,12.76,0.0,-0.0,0.0,2.48
2021-09-30 08:00:00,12.24,0.0,-0.0,0.0,2.34
2021-09-30 09:00:00,11.78,0.0,-0.0,0.0,2.14
2021-09-30 10:00:00,11.32,0.0,-0.0,0.0,1.93
2021-09-30 11:00:00,10.94,0.0,-0.0,0.0,1.79
2021-09-30 12:00:00,10.67,112.95,626.11,59.05,1.79
2021-09-30 13:00:00,12.56,257.75,626.8,86.75,1.31
2021-09-30 14:00:00,15.34,420.85,584.77,164.25,1.79
2021-09-30 15:00:00,18.15,516.5,488.79,236.55,2.34
2021-09-30 16:00:00,23.46,507.3,277.98,322.3,4.67
2021-09-30 17:00:00,22.54,428.7,177.83,302.3,4.71
2021-09-30 18:00:00,21.63,653.8,756.45,120.15,4.74
2021-09-30 19:00:00,20.72,425.25,353.88,195.25,4.78
2021-09-30 20:00:00,19.8,323.75,437.34,84.1,4.82
2021-09-30 21:00:00,18.89,252.05,440.7,72.9,4.86
2021-09-30 22:00:00,17.98,94.2,244.04,36.8,4.89
2021-09-30 23:00:00,17.07,1.95,7.65,1.6,4.93
2021-10-01 00:00:00,16.15,0.0,-0.0,0.0,4.97
2021-10-01 01:00:00,15.24,0.0,-0.0,0.0,5.0
2021-10-01 02:00:00,14.33,0.0,-0.0,0.0,5.04
2021-10-01 03:00:00,13.41,0.0,-0.0,0.0,5.08
2021-10-01 04:00:00,12.5,0.0,-0.0,0.0,5.12
2021-10-01 05:00:00,11.59,0.0,-0.0,0.0,5.15
2021-10-01 06:00:00,10.67,0.0,-0.0,0.0,5.19
2021-10-01 07:00:00,9.76,0.0,-0.0,0.0,5.23
2021-10-01 08:00:00,10.2,0.0,-0.0,0.0,3.93
2021-10-01 09:00:00,9.9,0.0,-0.0,0.0,3.79
2021-10-01 10:00:00,9.53,0.0,-0.0,0.0,3.45
2021-10-01 11:00:00,9.16,0.0,-0.0,0.0,3.24
2021-10-01 12:00:00,8.9,128.0,1067.61,43.55,3.1
2021-10-01 13:00:00,10.25,308.2,892.36,71.25,3.24
2021-10-01 14:00:00,12.32,463.3,862.54,91.45,3.79
2021-10-01 15:00:00,14.01,616.6,926.23,93.7,4.28
2021-10-01 16:00:00,15.17,652.7,762.53,151.9,4.83
2021-10-01 17:00:00,15.93,669.5,750.3,143.2,5.1
2021-10-01 18:00:00,16.49,642.25,730.74,133.95,5.38
2021-10-01 19:00:00,14.6,459.0,429.2,184.5,6.69
2021-10-01 20:00:00,14.15,327.35,354.71,136.8,5.86
2021-10-01 21:00:00,14.42,229.35,366.53,84.4,5.52
2021-10-01 22:00:00,13.93,65.0,140.83,33.45,5.52
2021-10-01 23:00:00,12.98,0.85,0.0,0.85,4.83
2021-10-02 00:00:00,12.09,0.0,-0.0,0.0,4.28
2021-10-02 01:00:00,11.52,0.0,-0.0,0.0,4.14
2021-10-02 02:00:00,11.22,0.0,-0.0,0.0,4.14
2021-10-02 03:00:00,11.04,0.0,-0.0,0.0,4.0
2021-10-02 04:00:00,10.5,0.0,-0.0,0.0,3.86
2021-10-02 05:00:00,9.92,0.0,-0.0,0.0,4.0
2021-10-02 06:00:00,9.36,0.0,-0.0,0.0,4.07
2021-10-02 07:00:00,8.56,0.0,-0.0,0.0,3.93
2021-10-02 08:00:00,7.99,0.0,-0.0,0.0,3.93
2021-10-02 09:00:00,7.4,0.0,-0.0,0.0,3.52
2021-10-02 10:00:00,6.87,0.0,-0.0,0.0,3.31
2021-10-02 11:00:00,6.35,0.0,-0.0,0.0,3.1
2021-10-02 12:00:00,6.08,124.7,1078.96,43.15,3.1
2021-10-02 13:00:00,7.07,309.65,913.3,70.5,3.59
2021-10-02 14:00:00,8.47,481.75,927.4,85.55,3.86
2021-10-02 15:00:00,9.93,620.9,942.98,92.45,3.45
2021-10-02 16:00:00,11.4,706.2,934.49,96.6,3.24
2021-10-02 17:00:00,12.62,715.75,866.02,112.35,3.45
2021-10-02 18:00:00,13.62,382.6,234.72,220.5,4.55
2021-10-02 19:00:00,13.31,353.2,280.52,175.25,4.69
2021-10-02 20:00:00,13.17,271.95,217.37,156.35,4.48
2021-10-02 21:00:00,13.07,166.0,153.48,106.15,4.21
2021-10-02 22:00:00,12.8,51.05,71.41,35.45,3.45
2021-10-02 23:00:00,12.21,0.65,0.0,0.65,2.14
2021-10-03 00:00:00,11.28,0.0,-0.0,0.0,2.0
2021-10-03 01:00:00,10.42,0.0,-0.0,0.0,2.21
2021-10-03 02:00:00,9.63,0.0,-0.0,0.0,2.34
2021-10-03 03:00:00,8.89,0.0,-0.0,0.0,2.41
2021-10-03 04:00:00,8.61,0.0,-0.0,0.0,2.41
2021-10-03 05:00:00,8.27,0.0,-0.0,0.0,2.41
2021-10-03 06:00:00,7.95,0.0,-0.0,0.0,2.41
2021-10-03 07:00:00,7.5,0.0,-0.0,0.0,2.28
2021-10-03 08:00:00,7.18,0.0,-0.0,0.0,2.21
2021-10-03 09:00:00,6.79,0.0,-0.0,0.0,2.21
2021-10-03 10:00:00,6.49,0.0,-0.0,0.0,2.21
2021-10-03 11:00:00,6.41,0.0,-0.0,0.0,2.14
2021-10-03 12:00:00,6.38,81.9,410.17,52.35,1.93
2021-10-03 13:00:00,7.3,223.65,531.28,86.5,1.66
2021-10-03 14:00:00,9.03,377.65,581.16,131.65,1.72
2021-10-03 15:00:00,10.49,471.65,616.93,128.5,1.66
2021-10-03 16:00:00,11.6,507.95,595.17,122.35,1.03
2021-10-03 17:00:00,12.46,448.6,249.49,275.95,0.62
2021-10-03 18:00:00,12.89,563.0,423.84,272.4,0.62
2021-10-03 19:00:00,13.83,370.85,199.87,245.1,0.28
2021-10-03 20:00:00,13.79,192.75,77.88,151.75,0.83
2021-10-03 21:00:00,13.63,161.45,163.87,98.45,1.45
2021-10-03 22:00:00,13.61,52.4,97.22,31.7,1.86
2021-10-03 23:00:00,12.93,0.2,0.0,0.2,2.41
2021-10-04 00:00:00,12.26,0.0,-0.0,0.0,3.17
2021-10-04 01:00:00,11.89,0.0,-0.0,0.0,3.45
2021-10-04 02:00:00,11.8,0.0,-0.0,0.0,3.45
2021-10-04 03:00:00,11.73,0.0,-0.0,0.0,3.31
2021-10-04 04:00:00,11.54,0.0,-0.0,0.0,3.03
2021-10-04 05:00:00,11.35,0.0,-0.0,0.0,2.83
2021-10-04 06:00:00,11.28,0.0,-0.0,0.0,2.55
2021-10-04 07:00:00,11.27,0.0,-0.0,0.0,2.34
2021-10-04 08:00:00,11.06,0.0,-0.0,0.0,2.34
2021-10-04 09:00:00,10.86,0.0,-0.0,0.0,2.34
2021-10-04 10:00:00,10.8,0.0,-0.0,0.0,2.34
2021-10-04 11:00:00,10.41,0.0,-0.0,0.0,2.21
2021-10-04 12:00:00,10.49,44.5,18.98,43.2,1.86
2021-10-04 13:00:00,11.02,118.0,56.4,103.65,1.86
2021-10-04 14:00:00,11.44,130.4,30.64,117.55,2.34
2021-10-04 15:00:00,11.46,285.15,125.36,215.95,2.14
2021-10-04 16:00:00,11.99,214.6,50.44,182.15,2.14
2021-10-04 17:00:00,11.69,119.7,5.09,116.2,2.28
2021-10-04 18:00:00,11.39,282.75,111.44,206.9,2.28
2021-10-04 19:00:00,11.79,297.15,218.38,160.9,2.9
2021-10-04 20:00:00,12.5,158.85,96.44,108.6,3.24
2021-10-04 21:00:00,12.72,124.85,121.38,78.85,3.03
2021-10-04 22:00:00,12.92,33.5,26.28,28.05,2.97
2021-10-04 23:00:00,12.66,0.2,0.0,0.2,2.62
2021-10-05 00:00:00,11.64,0.0,-0.0,0.0,2.55
2021-10-05 01:00:00,10.87,0.0,-0.0,0.0,2.55
2021-10-05 02:00:00,10.23,0.0,-0.0,0.0,2.62
2021-10-05 03:00:00,9.32,0.0,-0.0,0.0,2.83
2021-10-05 04:00:00,8.61,0.0,-0.0,0.0,2.9
2021-10-05 05:00:00,7.95,0.0,-0.0,0.0,2.83
2021-10-05 06:00:00,7.37,0.0,-0.0,0.0,2.62
2021-10-05 07:00:00,6.65,0.0,-0.0,0.0,2.76
2021-10-05 08:00:00,6.25,0.0,-0.0,0.0,2.69
2021-10-05 09:00:00,5.93,0.0,-0.0,0.0,2.62
2021-10-05 10:00:00,5.65,0.0,-0.0,0.0,2.41
2021-10-05 11:00:00,5.41,0.0,-0.0,0.0,2.28
2021-10-05 12:00:00,5.21,113.4,1077.63,43.45,2.07
2021-10-05 13:00:00,6.48,292.9,862.31,76.75,1.45
2021-10-05 14:00:00,8.62,469.9,915.83,89.5,1.03
2021-10-05 15:00:00,10.37,606.6,933.87,95.05,0.83
2021-10-05 16:00:00,11.79,690.45,931.15,95.55,1.03
2021-10-05 17:00:00,12.97,717.7,912.77,94.75,1.38
2021-10-05 18:00:00,13.93,654.5,798.33,115.15,2.0
2021-10-05 19:00:00,14.26,564.95,758.7,95.55,2.62
2021-10-05 20:00:00,14.8,417.25,621.65,96.7,3.38
2021-10-05 21:00:00,14.97,238.25,442.85,72.85,3.93
2021-10-05 22:00:00,14.66,69.8,196.38,30.15,3.93
2021-10-05 23:00:00,13.48,0.1,0.0,0.1,3.17
2021-10-06 00:00:00,12.06,0.0,-0.0,0.0,3.17
2021-10-06 01:00:00,11.16,0.0,-0.0,0.0,3.45
2021-10-06 02:00:00,10.55,0.0,-0.0,0.0,3.66
2021-10-06 03:00:00,10.14,0.0,-0.0,0.0,4.0
2021-10-06 04:00:00,9.9,0.0,-0.0,0.0,4.41
2021-10-06 05:00:00,9.78,0.0,-0.0,0.0,4.62
2021-10-06 06:00:00,9.67,0.0,-0.0,0.0,4.48
2021-10-06 07:00:00,9.47,0.0,-0.0,0.0,4.55
2021-10-06 08:00:00,9.36,0.0,-0.0,0.0,4.69
2021-10-06 09:00:00,9.36,0.0,-0.0,0.0,4.9
2021-10-06 10:00:00,9.38,0.0,-0.0,0.0,4.9
2021-10-06 11:00:00,9.35,0.0,-0.0,0.0,4.83
2021-10-06 12:00:00,9.36,108.6,1131.81,39.2,4.83
2021-10-06 13:00:00,10.6,283.15,864.97,69.6,4.55
2021-10-06 14:00:00,12.5,427.0,774.27,108.5,5.66
2021-10-06 15:00:00,14.22,541.5,763.65,126.45,6.0
2021-10-06 16:00:00,16.17,647.4,843.38,112.4,6.14
2021-10-06 17:00:00,17.99,677.15,848.33,102.25,6.21
2021-10-06 18:00:00,19.41,644.0,814.4,97.9,6.28
2021-10-06 19:00:00,20.86,493.2,569.64,143.75,6.97
2021-10-06 20:00:00,21.19,318.45,306.21,162.2,6.62
2021-10-06 21:00:00,21.06,157.9,135.72,107.95,5.86
2021-10-06 22:00:00,20.38,60.35,148.9,31.1,4.83
2021-10-06 23:00:00,19.05,0.05,0.0,0.05,4.21
2021-10-07 00:00:00,17.5,0.0,-0.0,0.0,3.59
2021-10-07 01:00:00,16.37,0.0,-0.0,0.0,3.52
2021-10-07 02:00:00,15.64,0.0,-0.0,0.0,3.59
2021-10-07 03:00:00,15.27,0.0,-0.0,0.0,4.0
2021-10-07 04:00:00,15.3,0.0,-0.0,0.0,4.62
2021-10-07 05:00:00,15.55,0.0,-0.0,0.0,5.17
2021-10-07 06:00:00,15.69,0.0,-0.0,0.0,5.59
2021-10-07 07:00:00,15.16,0.0,-0.0,0.0,5.86
2021-10-07 08:00:00,15.27,0.0,-0.0,0.0,6.21
2021-10-07 09:00:00,15.41,0.0,-0.0,0.0,6.55
2021-10-07 10:00:00,15.64,0.0,-0.0,0.0,6.9
2021-10-07 11:00:00,16.0,0.0,-0.0,0.0,6.76
2021-10-07 12:00:00,16.23,98.15,999.88,40.45,6.41
2021-10-07 13:00:00,16.99,211.7,534.38,81.8,6.14
2021-10-07 14:00:00,18.07,378.6,692.58,96.5,5.52
2021-10-07 15:00:00,19.69,538.55,819.8,96.5,6.28
2021-10-07 16:00:00,21.2,657.35,892.52,95.25,6.76
2021-10-07 17:00:00,22.3,682.95,875.96,93.55,6.97
2021-10-07 18:00:00,22.8,648.95,835.46,92.95,7.45
2021-10-07 19:00:00,22.66,542.6,740.28,92.35,7.93
2021-10-07 20:00:00,22.14,396.6,602.1,92.6,7.66
2021-10-07 21:00:00,21.25,236.25,493.67,57.25,6.76
2021-10-07 22:00:00,19.97,65.85,218.32,24.15,5.66
2021-10-07 23:00:00,18.12,0.0,0.0,0.0,4.76
2021-10-08 00:00:00,16.39,0.0,-0.0,0.0,4.21
2021-10-08 01:00:00,15.05,0.0,-0.0,0.0,3.79
2021-10-08 02:00:00,13.94,0.0,-0.0,0.0,3.52
2021-10-08 03:00:00,13.05,0.0,-0.0,0.0,3.24
2021-10-08 04:00:00,12.29,0.0,-0.0,0.0,2.97
2021-10-08 05:00:00,11.59,0.0,-0.0,0.0,2.55
2021-10-08 06:00:00,10.93,0.0,-0.0,0.0,2.07
2021-10-08 07:00:00,10.94,0.0,-0.0,0.0,0.9
2021-10-08 08:00:00,11.17,0.0,-0.0,0.0,0.62
2021-10-08 09:00:00,8.77,0.0,-0.0,0.0,1.38
2021-10-08 10:00:00,7.64,0.0,-0.0,0.0,1.79
2021-10-08 11:00:00,7.32,0.0,-0.0,0.0,1.93
2021-10-08 12:00:00,7.23,105.5,1233.99,38.77,2.0
2021-10-08 13:00:00,9.29,278.3,887.32,66.0,1.45
2021-10-08 14:00:00,12.94,447.6,910.71,80.35,1.66
2021-10-08 15:00:00,15.35,584.3,926.54,88.7,2.21
2021-10-08 16:00:00,17.18,662.1,904.19,96.8,2.76
2021-10-08 17:00:00,18.43,690.15,889.49,95.95,3.03
2021-10-08 18:00:00,19.53,521.6,521.77,177.0,4.21
2021-10-08 19:00:00,19.85,452.0,497.28,152.15,4.07
2021-10-08 20:00:00,20.09,346.15,449.92,121.4,4.21
2021-10-08 21:00:00,19.93,222.4,449.92,61.7,3.93
2021-10-08 22:00:00,19.24,59.95,199.62,22.9,2.97
2021-10-08 23:00:00,17.5,0.0,-0.0,0.0,2.55
2021-10-09 00:00:00,15.77,0.0,-0.0,0.0,2.62
2021-10-09 01:00:00,14.46,0.0,-0.0,0.0,2.62
2021-10-09 02:00:00,13.48,0.0,-0.0,0.0,2.69
2021-10-09 03:00:00,12.63,0.0,-0.0,0.0,2.62
2021-10-09 04:00:00,11.88,0.0,-0.0,0.0,2.34
2021-10-09 05:00:00,11.1,0.0,-0.0,0.0,2.14
2021-10-09 06:00:00,10.22,0.0,-0.0,0.0,1.86
2021-10-09 07:00:00,9.35,0.0,-0.0,0.0,1.52
2021-10-09 08:00:00,9.53,0.0,-0.0,0.0,1.17
2021-10-09 09:00:00,9.28,0.0,-0.0,0.0,1.24
2021-10-09 10:00:00,8.59,0.0,-0.0,0.0,1.45
2021-10-09 11:00:00,7.97,0.0,-0.0,0.0,1.72
2021-10-09 12:00:00,7.75,100.95,1234.69,38.68,2.07
2021-10-09 13:00:00,10.17,276.0,898.85,64.4,1.79
2021-10-09 14:00:00,14.05,442.85,911.64,78.95,2.34
2021-10-09 15:00:00,16.88,573.4,915.85,87.5,3.1
2021-10-09 16:00:00,19.63,653.2,904.14,92.1,3.93
2021-10-09 17:00:00,22.02,674.45,876.93,92.9,4.48
2021-10-09 18:00:00,23.8,631.8,826.55,90.1,5.17
2021-10-09 19:00:00,25.08,534.8,753.09,84.65,5.79
2021-10-09 20:00:00,25.53,392.45,644.18,74.1,6.07
2021-10-09 21:00:00,25.35,220.5,466.19,56.5,5.93
2021-10-09 22:00:00,24.28,53.45,168.39,23.1,5.52
2021-10-09 23:00:00,22.65,0.0,-0.0,0.0,5.52
2021-10-10 00:00:00,21.76,0.0,-0.0,0.0,6.0
2021-10-10 01:00:00,21.22,0.0,-0.0,0.0,6.34
2021-10-10 02:00:00,20.89,0.0,-0.0,0.0,6.41
2021-10-10 03:00:00,20.77,0.0,-0.0,0.0,6.55
2021-10-10 04:00:00,20.72,0.0,-0.0,0.0,6.62
2021-10-10 05:00:00,20.51,0.0,-0.0,0.0,6.34
2021-10-10 06:00:00,20.16,0.0,-0.0,0.0,6.28
2021-10-10 07:00:00,19.45,0.0,-0.0,0.0,6.14
2021-10-10 08:00:00,18.95,0.0,-0.0,0.0,6.07
2021-10-10 09:00:00,18.38,0.0,-0.0,0.0,5.86
2021-10-10 10:00:00,17.88,0.0,-0.0,0.0,6.0
2021-10-10 11:00:00,17.52,0.0,-0.0,0.0,6.07
2021-10-10 12:00:00,17.29,92.5,1183.4,37.15,6.0
2021-10-10 13:00:00,18.12,258.0,798.56,73.1,5.79
2021-10-10 14:00:00,19.67,419.3,834.69,89.55,6.55
2021-10-10 15:00:00,21.4,543.45,832.89,105.2,7.03
2021-10-10 16:00:00,23.01,607.6,778.37,128.15,6.97
2021-10-10 17:00:00,24.29,622.8,749.66,129.3,6.83
2021-10-10 18:00:00,25.68,284.95,64.66,242.9,7.31
2021-10-10 19:00:00,25.51,240.55,109.53,175.65,5.66
2021-10-10 20:00:00,25.02,218.95,198.52,121.9,5.52
2021-10-10 21:00:00,24.91,122.0,155.3,68.2,4.48
2021-10-10 22:00:00,24.28,30.05,52.88,20.8,3.03
2021-10-10 23:00:00,22.84,0.0,-0.0,0.0,2.48
2021-10-11 00:00:00,21.44,0.0,-0.0,0.0,2.41
2021-10-11 01:00:00,20.56,0.0,-0.0,0.0,2.34
2021-10-11 02:00:00,19.02,0.0,-0.0,0.0,4.9
2021-10-11 03:00:00,16.16,0.0,-0.0,0.0,6.21
2021-10-11 04:00:00,14.96,0.0,-0.0,0.0,5.86
2021-10-11 05:00:00,14.62,0.0,-0.0,0.0,5.38
2021-10-11 06:00:00,14.49,0.0,-0.0,0.0,5.66
2021-10-11 07:00:00,14.39,0.0,-0.0,0.0,5.52
2021-10-11 08:00:00,14.23,0.0,-0.0,0.0,5.03
2021-10-11 09:00:00,14.11,0.0,-0.0,0.0,4.62
2021-10-11 10:00:00,14.19,0.0,-0.0,0.0,4.55
2021-10-11 11:00:00,14.17,0.0,-0.0,0.0,4.34
2021-10-11 12:00:00,14.4,41.35,174.04,33.85,4.41
2021-10-11 13:00:00,14.76,149.9,280.91,85.95,5.31
2021-10-11 14:00:00,15.26,271.15,232.27,180.35,6.0
2021-10-11 15:00:00,15.91,328.85,180.05,234.9,6.34
2021-10-11 16:00:00,16.28,411.0,305.0,224.55,6.34
2021-10-11 17:00:00,16.65,536.7,502.97,208.05,6.28
2021-10-11 18:00:00,17.26,471.1,449.69,180.95,6.28
2021-10-11 19:00:00,17.21,453.85,535.52,139.35,6.21
2021-10-11 20:00:00,17.08,266.4,287.15,127.55,6.41
2021-10-11 21:00:00,16.25,148.4,218.71,73.8,6.28
2021-10-11 22:00:00,15.37,23.15,17.39,20.2,5.86
2021-10-11 23:00:00,14.5,0.0,-0.0,0.0,5.1
2021-10-12 00:00:00,14.14,0.0,-0.0,0.0,4.97
2021-10-12 01:00:00,13.93,0.0,-0.0,0.0,4.76
2021-10-12 02:00:00,13.83,0.0,-0.0,0.0,4.55
2021-10-12 03:00:00,13.89,0.0,-0.0,0.0,4.48
2021-10-12 04:00:00,13.98,0.0,-0.0,0.0,4.14
2021-10-12 05:00:00,14.11,0.0,-0.0,0.0,3.72
2021-10-12 06:00:00,14.18,0.0,-0.0,0.0,3.31
2021-10-12 07:00:00,13.47,0.0,-0.0,0.0,3.31
2021-10-12 08:00:00,13.34,0.0,-0.0,0.0,2.97
2021-10-12 09:00:00,13.16,0.0,-0.0,0.0,2.76
2021-10-12 10:00:00,13.27,0.0,-0.0,0.0,2.76
2021-10-12 11:00:00,13.58,0.0,-0.0,0.0,2.83
2021-10-12 12:00:00,14.07,39.95,0.0,39.95,2.97
2021-10-12 13:00:00,15.67,168.25,215.65,120.0,2.97
2021-10-12 14:00:00,17.61,241.65,159.01,180.15,5.17
2021-10-12 15:00:00,19.2,357.45,224.79,241.15,5.17
2021-10-12 16:00:00,21.02,337.35,137.23,254.1,5.38
2021-10-12 17:00:00,22.3,262.8,91.82,203.25,5.52
2021-10-12 18:00:00,22.83,246.95,100.13,182.85,5.38
2021-10-12 19:00:00,23.11,211.35,60.65,176.05,5.45
2021-10-12 20:00:00,23.3,104.55,10.14,99.7,6.0
2021-10-12 21:00:00,22.8,72.05,39.76,58.7,5.45
2021-10-12 22:00:00,22.46,14.65,2.43,14.25,5.17
2021-10-12 23:00:00,21.91,0.0,-0.0,0.0,4.9
2021-10-13 00:00:00,21.17,0.0,-0.0,0.0,5.03
2021-10-13 01:00:00,18.85,0.0,-0.0,0.0,6.21
2021-10-13 02:00:00,14.63,0.0,-0.0,0.0,8.0
2021-10-13 03:00:00,12.65,0.0,-0.0,0.0,6.55
2021-10-13 04:00:00,12.19,0.0,-0.0,0.0,6.21
2021-10-13 05:00:00,11.88,0.0,-0.0,0.0,6.14
2021-10-13 06:00:00,11.29,0.0,-0.0,0.0,5.31
2021-10-13 07:00:00,10.84,0.0,-0.0,0.0,4.41
2021-10-13 08:00:00,10.32,0.0,-0.0,0.0,3.45
2021-10-13 09:00:00,9.75,0.0,-0.0,0.0,2.9
2021-10-13 10:00:00,9.27,0.0,-0.0,0.0,2.69
2021-10-13 11:00:00,8.87,0.0,-0.0,0.0,2.76
2021-10-13 12:00:00,8.57,33.5,0.0,33.5,2.69
2021-10-13 13:00:00,9.75,271.75,948.09,63.35,2.55
2021-10-13 14:00:00,12.21,441.7,949.84,78.3,2.83
